AC_No,AC_Name,District,Reserved,Sl_No,Candidate_Name,Party_Full,Party_Short,Alliance,Symbol
216,Srivaikuntam,Thoothukkudi,GEN,15.0,VASANTH FERNANDO. T,Independent,IND,Independent,Road roller
217,Ottapidaram,Thoothukkudi,SC,1.0,M. ANUSIYA,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
217,Ottapidaram,Thoothukkudi,SC,2.0,P.M.RAMAJEYAM,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
217,Ottapidaram,Thoothukkudi,SC,3.0,C. ARUNA DEVI,Nam Naadu Nam Makkal Nam Ethirkaalam Katchi,NNMNK,-,Mike
217,Ottapidaram,Thoothukkudi,SC,4.0,DR.K. KRISHNASAMY,Puthiya Tamilagam,PT,-,Gas cylinder
217,Ottapidaram,Thoothukkudi,SC,5.0,R SUNDARARAJ,Amma Makkal Munnetra Kazagam,AMMK,NDA,Pressure cooker
217,Ottapidaram,Thoothukkudi,SC,6.0,SUBBULAKSHMI. S,Naam Indiar Party,NIP,-,Spanner
217,Ottapidaram,Thoothukkudi,SC,7.0,C .SELVAKUMAR,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
217,Ottapidaram,Thoothukkudi,SC,8.0,P .MATHANRAJA,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
217,Ottapidaram,Thoothukkudi,SC,9.0,M. ANANTH,Independent,IND,Independent,Balloon
217,Ottapidaram,Thoothukkudi,SC,10.0,S .MUTHUSELVAM,Independent,IND,Independent,Black board
217,Ottapidaram,Thoothukkudi,SC,11.0,G .MURUGAN,Independent,IND,Independent,Bangles
217,Ottapidaram,Thoothukkudi,SC,12.0,M .LAKSHMANAN,Independent,IND,Independent,Bat
217,Ottapidaram,Thoothukkudi,SC,13.0,VEDAPRAKASH. A,Independent,IND,Independent,Diamond
218,Kovilpatti,Thoothukkudi,GEN,1.0,KADAMBUR RAJU.C,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
218,Kovilpatti,Thoothukkudi,GEN,2.0,KARUNANITHI.K,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
218,Kovilpatti,Thoothukkudi,GEN,3.0,PANDI.P,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
218,Kovilpatti,Thoothukkudi,GEN,4.0,RAMACHANDRAN.R,Bahujan Samaj Party,BSP,Solo,Elephant
218,Kovilpatti,Thoothukkudi,GEN,5.0,ARUMUGAVEL.T,Naam Indiar Party,NIP,-,Spanner
218,Kovilpatti,Thoothukkudi,GEN,6.0,KANNAN.S,All India Puratchi Thalaivar Makkal Munnetra Kazhagam,AIPTMK,-,Coconut farm
218,Kovilpatti,Thoothukkudi,GEN,7.0,SARAVANAN.S,Thamizh Perarasu Katchi,TPMK,-,Matchbox
218,Kovilpatti,Thoothukkudi,GEN,8.0,BALASUBRAMANIAN.S,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
218,Kovilpatti,Thoothukkudi,GEN,9.0,HARI BALAKRISHNAN.G,Puthiya Makkal Tamil Desam Katchi,PMTDK,-,Baby walker
218,Kovilpatti,Thoothukkudi,GEN,10.0,ATHIKUMAR KUDUMBAR.B,Independent,IND,Independent,Gas cylinder
218,Kovilpatti,Thoothukkudi,GEN,11.0,GUNASEKARAN.P,Independent,IND,Independent,Flute
218,Kovilpatti,Thoothukkudi,GEN,12.0,GURUSAMY.K,Independent,IND,Independent,Road roller
218,Kovilpatti,Thoothukkudi,GEN,13.0,CHINNA MAHARAJA.K,Independent,IND,Independent,Chappals
218,Kovilpatti,Thoothukkudi,GEN,14.0,SEKAR.C,Independent,IND,Independent,Television
218,Kovilpatti,Thoothukkudi,GEN,15.0,PARAMASIVAN.S,Independent,IND,Independent,Scissors
218,Kovilpatti,Thoothukkudi,GEN,16.0,POUNDURAI.K,Independent,IND,Independent,Bat
218,Kovilpatti,Thoothukkudi,GEN,17.0,PANDIMUNEESWARI.K,Independent,IND,Independent,Diamond
218,Kovilpatti,Thoothukkudi,GEN,18.0,PREMKUMAR.K,Independent,IND,Independent,Green chilli
218,Kovilpatti,Thoothukkudi,GEN,19.0,PONNUSAMY.M,Independent,IND,Independent,Bucket
218,Kovilpatti,Thoothukkudi,GEN,20.0,MUNEESWARAN.R,Independent,IND,Independent,Electric pole
218,Kovilpatti,Thoothukkudi,GEN,21.0,RENGANAYAGALU.S,Independent,IND,Independent,Tiller
219,Sankarankovil,Tenkasi,SC,1.0,SANGAI. GANESAN,Indian National Congress,INC,INDIA/SPA,Hand
219,Sankarankovil,Tenkasi,SC,2.0,M. KAVITHA,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
219,Sankarankovil,Tenkasi,SC,3.0,DR. DHILIPAN JAISHANKAR,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
219,Sankarankovil,Tenkasi,SC,4.0,S. MARIAPPAN,Bahujan Samaj Party,BSP,Solo,Elephant
219,Sankarankovil,Tenkasi,SC,5.0,N.SELVAM,Naam Indiar Party,NIP,-,Spanner
219,Sankarankovil,Tenkasi,SC,6.0,K. THANGAVEL,Puthiya Makkal Tamil Desam Katchi,PMTDK,-,Baby walker
219,Sankarankovil,Tenkasi,SC,7.0,J. PANDI,Bharatha Makkal Katchi,BMK,-,Balloon
219,Sankarankovil,Tenkasi,SC,8.0,PRABAKARAN,Puthiya Tamilagam,PT,-,Gas cylinder
219,Sankarankovil,Tenkasi,SC,9.0,C. RAVI,Tamilaga Makkal Nala Katchi,TMNK,-,Electric pole
219,Sankarankovil,Tenkasi,SC,10.0,C. RAMARAJAN,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
219,Sankarankovil,Tenkasi,SC,11.0,VASANTHI MURUGESAN,All India Puratchi Thalaivar Makkal Munnetra Kazhagam,AIPTMK,-,Coconut farm
219,Sankarankovil,Tenkasi,SC,12.0,VELRAJ .S,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
219,Sankarankovil,Tenkasi,SC,13.0,S.ARULRAJ,Independent,IND,Independent,Binoculars
219,Sankarankovil,Tenkasi,SC,14.0,ANAND,Independent,IND,Independent,Peas
219,Sankarankovil,Tenkasi,SC,15.0,K. SUBBURAJ,Independent,IND,Independent,Nail cutter
219,Sankarankovil,Tenkasi,SC,16.0,K.SURESH,Independent,IND,Independent,Diamond
219,Sankarankovil,Tenkasi,SC,17.0,V. PAULPANDIAN,Independent,IND,Independent,Refrigerator
219,Sankarankovil,Tenkasi,SC,18.0,S. MUTHUSELVAN,Independent,IND,Independent,Lady finger
219,Sankarankovil,Tenkasi,SC,19.0,K. RAVIKUMAR,Independent,IND,Independent,Tooth brush
219,Sankarankovil,Tenkasi,SC,20.0,M. RAJ,Independent,IND,Independent,Bat
220,Vasudevanallur,Tenkasi,SC,1.0,ANANTHAN AYYASAMY,Bharatiya Janata Party,BJP,NDA,Lotus
220,Vasudevanallur,Tenkasi,SC,2.0,ESAI MATHIVANAN,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
220,Vasudevanallur,Tenkasi,SC,3.0,R. RAMESHKUMAR,Bahujan Samaj Party,BSP,Solo,Elephant
220,Vasudevanallur,Tenkasi,SC,4.0,E. RAJA,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
220,Vasudevanallur,Tenkasi,SC,5.0,R. AMUTHARANI,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
220,Vasudevanallur,Tenkasi,SC,6.0,K. PAULRAJ,Puthiya Tamilagam,PT,-,Gas cylinder
220,Vasudevanallur,Tenkasi,SC,7.0,A. PONNUTHAI,All India Puratchi Thalaivar Makkal Munnetra Kazhagam,AIPTMK,-,Coconut farm
220,Vasudevanallur,Tenkasi,SC,8.0,K. RAJENDRAN,Puthiya Makkal Tamil Desam Katchi,PMTDK,-,Baby walker
220,Vasudevanallur,Tenkasi,SC,9.0,B. VEERALAKSHMI,Tamilaga Makkal Nala Katchi,TMNK,-,Electric pole
220,Vasudevanallur,Tenkasi,SC,10.0,M. ARUMUGASAMY,Independent,IND,Independent,Matchbox
220,Vasudevanallur,Tenkasi,SC,11.0,P. KARPAGAVALLI,Independent,IND,Independent,Diamond
220,Vasudevanallur,Tenkasi,SC,12.0,I. SARAVANAN,Independent,IND,Independent,Bat
220,Vasudevanallur,Tenkasi,SC,13.0,SENTHILKUMAR,Independent,IND,Independent,Laptop
220,Vasudevanallur,Tenkasi,SC,14.0,SELVARAJ .C,Independent,IND,Independent,Air conditioner
220,Vasudevanallur,Tenkasi,SC,15.0,K. NAGARAJAN,Independent,IND,Independent,Battery Torch
220,Vasudevanallur,Tenkasi,SC,16.0,A. PALANIKUMAR,Independent,IND,Independent,Camera
220,Vasudevanallur,Tenkasi,SC,17.0,PRABAKARAN .R,Independent,IND,Independent,Pressure cooker
220,Vasudevanallur,Tenkasi,SC,18.0,K. RAMACHANDRAN,Independent,IND,Independent,Lady finger
221,KADAYANALLUR,Tenkasi,GEN,1.0,ABUBACKER SIDDHEEQ,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
221,KADAYANALLUR,Tenkasi,GEN,2.0,RAJENDRAN. T. M,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
221,KADAYANALLUR,Tenkasi,GEN,3.0,C. KRISHNAMURALI,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
221,KADAYANALLUR,Tenkasi,GEN,4.0,T. MAHESHKUMAR,Bahujan Samaj Party,BSP,Solo,Elephant
221,KADAYANALLUR,Tenkasi,GEN,5.0,ABDUL JALEEL. R. K,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
221,KADAYANALLUR,Tenkasi,GEN,6.0,KAVITHA. R,Puthiya Tamilagam,PT,-,Bucket
221,KADAYANALLUR,Tenkasi,GEN,7.0,SHAHIN FATHIMA. A,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
221,KADAYANALLUR,Tenkasi,GEN,8.0,SURESHKUMAR. S,Naam Indiar Party,NIP,-,Spanner
221,KADAYANALLUR,Tenkasi,GEN,9.0,RAJAN. B. S,Aanaithinthiya Jananayaka Pathukappu Kazhagam,AJPK,-,Gas cylinder
221,KADAYANALLUR,Tenkasi,GEN,10.0,LAKSHMI. A,Samata Party,SP,-,Diamond
221,KADAYANALLUR,Tenkasi,GEN,11.0,M. ARUMUGASAMY,Independent,IND,Independent,Matchbox
221,KADAYANALLUR,Tenkasi,GEN,12.0,ESAKKI. K,Independent,IND,Independent,Ship
221,KADAYANALLUR,Tenkasi,GEN,13.0,ESAKKI PANDI. K,Independent,IND,Independent,Peas
221,KADAYANALLUR,Tenkasi,GEN,14.0,GANESAN. M,Independent,IND,Independent,Electric pole
221,KADAYANALLUR,Tenkasi,GEN,15.0,SEENIVASAN. S,Independent,IND,Independent,Television
221,KADAYANALLUR,Tenkasi,GEN,16.0,NAGARAJAN. L,Independent,IND,Independent,Well
221,KADAYANALLUR,Tenkasi,GEN,17.0,PARTHIPAN. V,Independent,IND,Independent,Telephone
221,KADAYANALLUR,Tenkasi,GEN,18.0,BARISHA BANU. M,Independent,IND,Independent,Coat
221,KADAYANALLUR,Tenkasi,GEN,19.0,MURUGAN. P,Independent,IND,Independent,CCTV Camera
221,KADAYANALLUR,Tenkasi,GEN,20.0,S. MURUGANANTHAM,Independent,IND,Independent,Truck
221,KADAYANALLUR,Tenkasi,GEN,21.0,RAJAMARAVAN. S,Independent,IND,Independent,Gas Stove
221,KADAYANALLUR,Tenkasi,GEN,22.0,VENKATESH. P,Independent,IND,Independent,Binoculars
222,TENKASI,Tenkasi,GEN,1.0,ISAKI PANDIAN,Bahujan Samaj Party,BSP,Solo,Elephant
222,TENKASI,Tenkasi,GEN,2.0,DR.KALAI KATHIRAVAN,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
222,TENKASI,Tenkasi,GEN,3.0,S.SELVA MOHANDAS PANDIAN,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
222,TENKASI,Tenkasi,GEN,4.0,P. PUSHPALATHA,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
222,TENKASI,Tenkasi,GEN,5.0,GOMATHI SANKAR,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
222,TENKASI,Tenkasi,GEN,6.0,R. SELVAKUMAR,Naam Indiar Party,NIP,-,Spanner
222,TENKASI,Tenkasi,GEN,7.0,S.THIRUMALAI KUMAR,Puthiya Tamilagam,PT,-,Gas cylinder
222,TENKASI,Tenkasi,GEN,8.0,M.POOSA DURAI,All India Puratchi Thalaivar Makkal Munnetra Kazhagam,AIPTMK,-,Coconut farm
222,TENKASI,Tenkasi,GEN,9.0,S.MANOGARAN,Kamarajar Deseeya Congress,KDC,-,Matchbox
222,TENKASI,Tenkasi,GEN,10.0,A. RAJAPRAKASH,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
222,TENKASI,Tenkasi,GEN,11.0,GANESHAN. S,Independent,IND,Independent,Bicycle pump
222,TENKASI,Tenkasi,GEN,12.0,K.M.KALIAPPAN,Independent,IND,Independent,Battery Torch
222,TENKASI,Tenkasi,GEN,13.0,R.KRISHNAN,Independent,IND,Independent,Bricks
222,TENKASI,Tenkasi,GEN,14.0,SHAHUL HAMEED,Independent,IND,Independent,Truck
222,TENKASI,Tenkasi,GEN,15.0,S. THANGAPALAM,Independent,IND,Independent,Pressure cooker
222,TENKASI,Tenkasi,GEN,16.0,DURAIRAJ,Independent,IND,Independent,Lady finger
222,TENKASI,Tenkasi,GEN,17.0,P.NOBLE KRISHNA,Independent,IND,Independent,Electric pole
222,TENKASI,Tenkasi,GEN,18.0,G. POORANA SELVAN,Independent,IND,Independent,Helmet
222,TENKASI,Tenkasi,GEN,19.0,M. PONNUDURAI,Independent,IND,Independent,Scissors
222,TENKASI,Tenkasi,GEN,20.0,A.MARIAPPAN,Independent,IND,Independent,Brush
222,TENKASI,Tenkasi,GEN,21.0,K.MUTHU,Independent,IND,Independent,Road roller
222,TENKASI,Tenkasi,GEN,22.0,R. RAMKUMAR,Independent,IND,Independent,Water melon
223,ALANGULAM,Tenkasi,GEN,1.0,PAUL MANOJ PANDIAN,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
223,ALANGULAM,Tenkasi,GEN,2.0,R PAULRAJ,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
223,ALANGULAM,Tenkasi,GEN,3.0,K R P PRABAKARAN,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
223,ALANGULAM,Tenkasi,GEN,4.0,A UDHAYAKUMAR,Puthiya Tamilagam,PT,-,Gas cylinder
223,ALANGULAM,Tenkasi,GEN,5.0,A SUBASH CHANDRA BOSE,Thakkam Katchi,TK,-,Matchbox
223,ALANGULAM,Tenkasi,GEN,6.0,MADASAMY,All India Puratchi Thalaivar Makkal Munnetra Kazhagam,AIPTMK,-,Coconut farm
223,ALANGULAM,Tenkasi,GEN,7.0,VIBIN CHAKKARAVARTHY,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
223,ALANGULAM,Tenkasi,GEN,8.0,U ARAVIND,Independent,IND,Independent,Electric pole
223,ALANGULAM,Tenkasi,GEN,9.0,K ARUNKUMAR,Independent,IND,Independent,Robot
223,ALANGULAM,Tenkasi,GEN,10.0,R KOTHERIMOHIDEEN,Independent,IND,Independent,Ship
223,ALANGULAM,Tenkasi,GEN,11.0,T MARIKUMAR,Independent,IND,Independent,Bench
223,ALANGULAM,Tenkasi,GEN,12.0,JEYANTHI,Independent,IND,Independent,Diamond
223,ALANGULAM,Tenkasi,GEN,13.0,W JAYSON,Independent,IND,Independent,Laptop
224,TIRUNELVELI,Tirunelveli,GEN,1.0,THACHAI GANESARAJA,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
224,TIRUNELVELI,Tirunelveli,GEN,2.0,SATHYA. B.,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
224,TIRUNELVELI,Tirunelveli,GEN,3.0,SUBRAMANIAN.S,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
224,TIRUNELVELI,Tirunelveli,GEN,4.0,ARUMUGARAJ. S.,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
224,TIRUNELVELI,Tirunelveli,GEN,5.0,ESWARA VADIVU. S.,Naam Indiar Party,NIP,-,Spanner
224,TIRUNELVELI,Tirunelveli,GEN,6.0,KANNAN. G.,Aanaithinthiya Jananayaka Pathukappu Kazhagam,AJPK,-,Bat
224,TIRUNELVELI,Tirunelveli,GEN,7.0,SELVAKUMAR SINGH,Bahujan Dravida Party,BDP,-,Black board
224,TIRUNELVELI,Tirunelveli,GEN,8.0,CHENDUR MAHARAJAN,Puthiya Makkal Tamil Desam Katchi,PMTDK,-,Baby walker
224,TIRUNELVELI,Tirunelveli,GEN,9.0,MURUGHAN.R.S.,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
224,TIRUNELVELI,Tirunelveli,GEN,10.0,MURUGAN. P.,Thamizhaka Padaippalar Makkal Katchi,TPMK,-,Drill machine
224,TIRUNELVELI,Tirunelveli,GEN,11.0,DR.SHYAM KRISHNASAMY,Puthiya Tamilagam,PT,-,Gas cylinder
224,TIRUNELVELI,Tirunelveli,GEN,12.0,ATHISAYA PANDIYAN. V.,Independent,IND,Independent,Television
224,TIRUNELVELI,Tirunelveli,GEN,13.0,ESAKKIRAJA. V.,Independent,IND,Independent,Door bell
224,TIRUNELVELI,Tirunelveli,GEN,14.0,SUBRAMANIAN. E.,Independent,IND,Independent,Bread
224,TIRUNELVELI,Tirunelveli,GEN,15.0,THALABATHI MURUGAN. M.,Independent,IND,Independent,Pressure cooker
224,TIRUNELVELI,Tirunelveli,GEN,16.0,MUGESH SUBRAMANIAN,Independent,IND,Independent,Flute
224,TIRUNELVELI,Tirunelveli,GEN,17.0,MURUGAN.S.,Independent,IND,Independent,Coconut farm
224,TIRUNELVELI,Tirunelveli,GEN,18.0,MURUGALAKSHMANAN,Independent,IND,Independent,Cube
224,TIRUNELVELI,Tirunelveli,GEN,19.0,VEERABAGHU. M.,Independent,IND,Independent,Road roller
224,TIRUNELVELI,Tirunelveli,GEN,20.0,VELAYUTHAM. P.,Independent,IND,Independent,Sitar
225,AMBASAMUDRAM,Tirunelveli,GEN,1.0,DR.ESAKKI SUBAYA,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
225,AMBASAMUDRAM,Tirunelveli,GEN,2.0,R.ESAIKANNAN,Bahujan Samaj Party,BSP,Solo,Elephant
225,AMBASAMUDRAM,Tirunelveli,GEN,3.0,DR.V.SIVASANKARAN,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
225,AMBASAMUDRAM,Tirunelveli,GEN,4.0,V.P.DURAI,Indian National Congress,INC,INDIA/SPA,Hand
225,AMBASAMUDRAM,Tirunelveli,GEN,5.0,S.RAJAGOPAL,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
226,PALAYAMKOTTAI,Tirunelveli,GEN,1.0,M.ABDUL WAHAB,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
226,PALAYAMKOTTAI,Tirunelveli,GEN,2.0,SANKARA NARAYANAN ALIAS SARAN,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
226,PALAYAMKOTTAI,Tirunelveli,GEN,3.0,SYED SULTHAN SAMSUDEEN,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
226,PALAYAMKOTTAI,Tirunelveli,GEN,4.0,ESAKKIMUTHU,Puthiya Makkal Tamil Desam Katchi,PMTDK,-,Baby walker
226,PALAYAMKOTTAI,Tirunelveli,GEN,5.0,T.A.UMAR,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
226,PALAYAMKOTTAI,Tirunelveli,GEN,6.0,S.THANGADURAI,Naam Indiar Party,NIP,-,Spanner
226,PALAYAMKOTTAI,Tirunelveli,GEN,7.0,MARIA JOHN,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
226,PALAYAMKOTTAI,Tirunelveli,GEN,8.0,ABDUL KOYA,Independent,IND,Independent,Gas cylinder
226,PALAYAMKOTTAI,Tirunelveli,GEN,9.0,KARTHICK NARAYANAN S.,Independent,IND,Independent,Hand cart
226,PALAYAMKOTTAI,Tirunelveli,GEN,10.0,D.SANTHIYAGAPPAR ANTONY,Independent,IND,Independent,Football player
226,PALAYAMKOTTAI,Tirunelveli,GEN,11.0,A. SUDHAHAR,Independent,IND,Independent,Pen drive
226,PALAYAMKOTTAI,Tirunelveli,GEN,12.0,R.SESU,Independent,IND,Independent,Bricks
226,PALAYAMKOTTAI,Tirunelveli,GEN,13.0,NALLAKANNU ALIAS KARTHIC.K,Independent,IND,Independent,Diamond
226,PALAYAMKOTTAI,Tirunelveli,GEN,14.0,PAULRAJ.V,Independent,IND,Independent,Matchbox
226,PALAYAMKOTTAI,Tirunelveli,GEN,15.0,M.MANIKANDAN,Independent,IND,Independent,Television
226,PALAYAMKOTTAI,Tirunelveli,GEN,16.0,V.GEORGE,Independent,IND,Independent,Electric pole
226,PALAYAMKOTTAI,Tirunelveli,GEN,17.0,SRINIVASH,Independent,IND,Independent,Slate
227,NANGUNERI,Tirunelveli,GEN,1.0,S. SELVAM,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
227,NANGUNERI,Tirunelveli,GEN,2.0,RUBY.R.MANOHARAN,Indian National Congress,INC,INDIA/SPA,Hand
227,NANGUNERI,Tirunelveli,GEN,3.0,R. JANARTHANAN,Bahujan Samaj Party,BSP,Solo,Elephant
227,NANGUNERI,Tirunelveli,GEN,4.0,R. ESAKKIMUTHU,Amma Makkal Munnetra Kazagam,AMMK,NDA,Pressure cooker
227,NANGUNERI,Tirunelveli,GEN,5.0,S. SHUNMUGA SUNDARAM,Naam Indiar Party,NIP,-,Spanner
227,NANGUNERI,Tirunelveli,GEN,6.0,CHITHIRAI SELVAN,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
227,NANGUNERI,Tirunelveli,GEN,7.0,TAMILSELVI,Puthiya Tamilagam,PT,-,Gas cylinder
227,NANGUNERI,Tirunelveli,GEN,8.0,THULASI SUDALAI,Puthiya Makkal Tamil Desam Katchi,PMTDK,-,Baby walker
227,NANGUNERI,Tirunelveli,GEN,9.0,REDDIARPATTI V. NARAYANAN,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
227,NANGUNERI,Tirunelveli,GEN,10.0,KRISH.MARIAPPAN,Thamizhaka Padaippalar Makkal Katchi,TPMK,-,Drill machine
227,NANGUNERI,Tirunelveli,GEN,11.0,DR.S.VELLAI DURAI,All India Puratchi Thalaivar Makkal Munnetra Kazhagam,AIPTMK,-,Coconut farm
227,NANGUNERI,Tirunelveli,GEN,12.0,M. ARUNA,Independent,IND,Independent,Pen drive
227,NANGUNERI,Tirunelveli,GEN,13.0,R.ANANTHI,Independent,IND,Independent,Flute
227,NANGUNERI,Tirunelveli,GEN,14.0,N.KALABERUMAL,Independent,IND,Independent,Diamond
227,NANGUNERI,Tirunelveli,GEN,15.0,M. KUMAR,Independent,IND,Independent,Mixee
227,NANGUNERI,Tirunelveli,GEN,16.0,T. SANKAR,Independent,IND,Independent,Gas Stove
227,NANGUNERI,Tirunelveli,GEN,17.0,SHANMUGAM,Independent,IND,Independent,Bench
227,NANGUNERI,Tirunelveli,GEN,18.0,THANITHANGAM,Independent,IND,Independent,Matchbox
227,NANGUNERI,Tirunelveli,GEN,19.0,NALLAKANNU ALIAS KARTHIC.K,Independent,IND,Independent,Bucket
227,NANGUNERI,Tirunelveli,GEN,20.0,A.RANI NADAR ALIAS PUSHPARANI,Independent,IND,Independent,Helmet
227,NANGUNERI,Tirunelveli,GEN,21.0,S.MARIAPPAN,Independent,IND,Independent,Telephone
227,NANGUNERI,Tirunelveli,GEN,22.0,SUDAROLI S.MURUGAN YADHAV B.COM,Independent,IND,Independent,Ring
227,NANGUNERI,Tirunelveli,GEN,23.0,T. RAJKUMAR,Independent,IND,Independent,Biscuit
227,NANGUNERI,Tirunelveli,GEN,24.0,T. LINGADURAI,Independent,IND,Independent,Chappals
227,NANGUNERI,Tirunelveli,GEN,25.0,DEV.P.JEGADEESAN,Independent,IND,Independent,Lady finger
228,RADHAPURAM,Tirunelveli,GEN,1.0,APPAVU.M,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
228,RADHAPURAM,Tirunelveli,GEN,2.0,ESSAKKIAMMAL.E,Bahujan Samaj Party,BSP,Solo,Elephant
228,RADHAPURAM,Tirunelveli,GEN,3.0,GIRIJA THAMARAIPANDIAN.D,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
228,RADHAPURAM,Tirunelveli,GEN,4.0,BALAKRISHNAN.S.P,Bharatiya Janata Party,BJP,NDA,Lotus
228,RADHAPURAM,Tirunelveli,GEN,5.0,DR.SATHISH CHRISTOPHER,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
228,RADHAPURAM,Tirunelveli,GEN,6.0,JESURAJENDRAN.J,Naam Indiar Party,NIP,-,Spanner
228,RADHAPURAM,Tirunelveli,GEN,7.0,MAHALAKSHMI,Puthiya Makkal Tamil Desam Katchi,PMTDK,-,Baby walker
228,RADHAPURAM,Tirunelveli,GEN,8.0,MURUGAN.P,Thamizhaka Padaippalar Makkal Katchi,TPMK,-,Drill machine
228,RADHAPURAM,Tirunelveli,GEN,9.0,ARUNRAJ,Independent,IND,Independent,Black board
228,RADHAPURAM,Tirunelveli,GEN,10.0,OLIVER ANTON NAVAMONI. S,Independent,IND,Independent,Laptop
228,RADHAPURAM,Tirunelveli,GEN,11.0,ANANTHI.R,Independent,IND,Independent,Flute
228,RADHAPURAM,Tirunelveli,GEN,12.0,ANAND PRASAD,Independent,IND,Independent,Bricks
228,RADHAPURAM,Tirunelveli,GEN,13.0,KARTHICK.V,Independent,IND,Independent,Clip
228,RADHAPURAM,Tirunelveli,GEN,14.0,KINGSLY ISACC JEBARAJ.S,Independent,IND,Independent,Ring
228,RADHAPURAM,Tirunelveli,GEN,15.0,SUNDARAJAN.S,Independent,IND,Independent,Tennis racket & ball
228,RADHAPURAM,Tirunelveli,GEN,16.0,SELVAN.T,Independent,IND,Independent,Bat
228,RADHAPURAM,Tirunelveli,GEN,17.0,DANIEL.A,Independent,IND,Independent,Bicycle pump
228,RADHAPURAM,Tirunelveli,GEN,18.0,PON SANTHANA KUMARAN.R,Independent,IND,Independent,Pen nib with seven rays
228,RADHAPURAM,Tirunelveli,GEN,19.0,MANIKANDAN.A.I,Independent,IND,Independent,Batsman
228,RADHAPURAM,Tirunelveli,GEN,20.0,MANIKANDAN.S,Independent,IND,Independent,Brief case
228,RADHAPURAM,Tirunelveli,GEN,21.0,MANIKANDAN.L,Independent,IND,Independent,Cutting pliers
228,RADHAPURAM,Tirunelveli,GEN,22.0,RAJAN.P,Independent,IND,Independent,T.V. Remote
228,RADHAPURAM,Tirunelveli,GEN,23.0,JEYARAJ.P V S,Independent,IND,Independent,Coconut farm
229,KANNIYAKUMARI,Kanniyakumari,GEN,1.0,THALAVAI SUNDARAM. N,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
229,KANNIYAKUMARI,Kanniyakumari,GEN,2.0,MAHESH.R,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
229,KANNIYAKUMARI,Kanniyakumari,GEN,3.0,MARIA JENNIFER,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
