AC_No,AC_Name,District,Reserved,Sl_No,Candidate_Name,Party_Full,Party_Short,Alliance,Symbol
230,NAGERCOIL,Kanniyakumari,GEN,15,DINESH,Independent,IND,Independent,Computer
230,NAGERCOIL,Kanniyakumari,GEN,16,NAGOOR MEERAN PEER MOHAMED U,Independent,IND,Independent,Camera
230,NAGERCOIL,Kanniyakumari,GEN,17,MOHIDEEN FAIGEE ALIAS SOORANKUDY FAIGEE,Independent,IND,Independent,Diamond
230,NAGERCOIL,Kanniyakumari,GEN,18,RETNA MONY S,Independent,IND,Independent,Scissors
230,NAGERCOIL,Kanniyakumari,GEN,19,VAIRAM PILLAI S,Independent,IND,Independent,Bat
230,NAGERCOIL,Kanniyakumari,GEN,20,JEBARSON S,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Helmet
231,COLACHAL,Kanniyakumari,GEN,1,ANCY SHOBA RANI. L,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
231,COLACHAL,Kanniyakumari,GEN,2,SIVAKUMAR. T,Bharatiya Janata Party,BJP,NDA,Lotus
231,COLACHAL,Kanniyakumari,GEN,3,THARAHAI CUTHBERT,Indian National Congress,INC,INDIA/SPA,Hand
231,COLACHAL,Kanniyakumari,GEN,4,RAJASINGH. C,Bahujan Samaj Party,BSP,Solo,Elephant
231,COLACHAL,Kanniyakumari,GEN,5,ANTHONY MUTHU. S.M,Communist Party of India (Marxist-Leninist) (Liberation),CPI(ML)L,-,Flag with three stars
